,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
398,6591,動力科技股份有限公司,動力-KY,電腦及週邊設備業,KY 開曼群島,新北市中和區建八路16號6樓之2,42461124,許文昉,許文昉,姚成旻,副總經理,王健達,02-8226-3300,102/11/28,106/12/28,新台幣 10.0000元,320979270,32097927,0,0,合併,每年,董事會,康和綜合證券股份有限公司,02-8787-1888,台北市基隆路1段176號B1,勤業眾信聯合會計師事務所,謝東儒,林旺生,SUN MAX,"6F.-2, No.16, Jian 8th Rd., Zhonghe DistNew Taipei City 235, Taiwan (R.O.C.)",02-8226-3311,spokesman@powerlogic.tw,http://www.sun-max.com.tw,姚成旻,副總經理,02-8226-3300,IR@powerlogic.tw,http://www.sun-max.com.tw/about.aspx?id=test3
399,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
400,6668,中揚光電股份有限公司,中揚光,光電業,－,台中市南屯區工業區二十二路21號,54258218,鄭成田,李榮洲,施郁祥,副總經理,黃博聲,04-23597888,102/06/04,107/12/12,新台幣 10.0000元,782919760,78291976,0,0,合併,每年,董事會,元大證券股份有限公司股務代理部,02-25865859,台北市大同區承德路三段210號地下一樓,安侯建業聯合會計師事務所,王怡文,區耀軍,Zhong Yang,"No.21, Gongyequ 22nd Rd.Nantun Dist., Taichung City ,Taiwan",04-23580809,service@zy-tech.com.tw,http://www.jmo-corp.com,施郁祥,副總經理,04-2359-7888,investor_relations@zy-tech.com.tw,http://www.jmo-corp.com
401,6669,緯穎科技服務股份有限公司,緯穎,電腦及週邊設備業,－,新北市汐止區新台五路一段90號8樓,53687704,林憲銘,洪麗(宓冉),洪麗(宓冉),副董事長暨執行長,陳昌偉,(02)6615-8888,101/03/03,108/03/27,新台幣 10.0000元,1748407910,174840791,0,0,合併,每年,股東會,元大證券股份有限公司,(02)2586-5859,台北市大同區承德路三段210號B1,安侯建業聯合會計師事務所,唐嘉鍵,黃明宏,Wiwynn,"8F, 90, Sec.1, Xintai 5th Rd.,Xizhi Dist.,New Taipei City,Taiwan,R.O.C",(02)6615-8999,IR@wiwynn.com,https://www.wiwynn.com,陳昌偉,財務長,(02)6615-8888,IR@wiwynn.com,https://www.wiwynn.com
402,6672,騰輝電子國際集團股份有限公司,騰輝電子-KY,電子零組件業,KY 開曼群島,桃園市平鎮區湧豐里工業五路10號,72952251,Top Master Limited代表人：勞開陸,鍾健人,杜喬葦,財務長,李怡瑱,8651268091810,101/10/16,108/04/17,新台幣 10.0000元,714543450,71454345,0,0,合併,每半會計年度,董事會,元大證券股份有限公司股務代理部,02-2586-5859,台北市承德路三段210號地下一樓,勤業眾信聯合會計師事務所,陳俊宏,簡明彥,Ventec,"No.10, Gongye 5th Rd., Pingzhen Dist.Taoyuan City 324, Taiwan (R.O.C.)",03-4192171,ir@ventec.com.cn,www.ventec-group.com,杜喬葦,財務長,0905119519,ir@ventec.com.cn,http://www.ventec-group.com/cht/investors/stakeholder-engagement/
403,6674,鋐寶科技股份有限公司,鋐寶科技,通信網路業,－,新竹縣竹北市台元一街1號13樓之一,24456541,翁宗斌,王昱賀,林津佩,財會暨股務部資深經理,邱紹揚,(03)5600066,98/08/19,107/11/28,新台幣 10.0000元,669703910,66970391,0,0,合併,每年,董事會,中國信託商業銀行 代理部,(02)23111838,台北市中正區重慶南路一段83 號5 樓,安侯建業聯合會計師事務所,郭冠纓,簡思娟,CBN,"13F,-1, No.1, Taiyuan 1st St.,Zhubei City, Hsinchu County, Taiwan",(03)5600060,Investor@compalbn.com,http://www.icbn.com.tw/,林津佩,財會暨股務部資深經理,(03)5600066,Investor@compalbn.com,http://www.icbn.com.tw/
404,6691,洋基工程股份有限公司,洋基工程,其他電子業,－,新北市林口區文化二路一段266號18樓之3,30921756,賴有忠,劉士源,程志豪,財務主管,彭桂芳,02-26001350,69/07/25,111/01/03,新台幣 10.0000元,679071400,67907140,0,0,合併,每年,董事會,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,楊承修,黃瑞展,YANKEY,"Rm. 3, 18F., No.266, Sec. 1, Wenhua 2nd Rd., Linkou DistNew Taipei City 244, Taiwan, R.O.C.",02-26003790,yankeyinvestor@yankey.com.tw,www.yankey.com.tw/,程志豪,財務主管,02-26001350,YankeyInvestor@yankey.com.tw,www.yankey.com.tw/
405,6698,旭暉應用材料股份有限公司,旭暉應材,其他電子業,－,台南市安南區工業一路36號,28722767,趙勤孝,趙勤孝,李芳春,財務長,黃信貿,06-6016388,96/05/25,108/11/25,新台幣 10.0000元,663897530,66389753,0,0,合併,每年,董事會,兆豐證券股份有限公司,02-33930898,台北巿中正區忠孝東路二段95號1 樓,資誠聯合會計師事務所,林姿妤,劉子猛,FINEMAT,"No.36,Gongye 1st Rd.,Annan DistrictTainan City,Taiwan",06-3842599,ir@fine-mat.com,www.fine-mat.com,李芳春,財務長,06-6016388,ir@fine-mat.com,http://www.fine-mat.com/csr/
406,6706,惠特科技股份有限公司,惠特,光電業,－,台中市西屯區工業區35路3號,70697332,徐秋田,賴允晉,羅儷英,財務經理,賴允晉,04-23502319,89/01/25,108/12/19,新台幣 10.0000元,721779350,72177935,0,0,合併,每年,股東會,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段二號5樓,勤業眾信聯合會計師事務所,陳慧銘,謝明忠,FitTech,NO.35　3TH　ROAD.　INDUSTRIAL　PARK. N.RD HSINCHU INDUSTRIAL PARKTAICHUNG　TAIWAN　R.O.C.,04-23504502,service-investor@fittech.com.tw,http://www.fittech.com.tw/,羅儷英,財務經理,04-23502319,service-investor@fittech.com.tw,http://www.fittech.com.tw/
407,6715,嘉基科技股份有限公司,嘉基,電子零組件業,－,新北市中和區建一路166號12樓,53431627,朱德祥,羅偉仁,朱祖琪,財務長,廖健谷,02-8226-5880,100/08/22,108/12/12,新台幣 10.0000元,570000000,57000000,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-2311-1838,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,簡明彥,莊碧玉,Lintes,"12F., No. 166, Jian 1st Rd., Zhonghe Dist.New Taipei City 235, Taiwan (R.O.C.)",02-8226-5882,eric.chu@lintestech.com,www.lintestech.com,廖健谷,會計主管,02-8226-5880,IR@lintestech.com,www.lintestech.com
408,6719,力智電子股份有限公司,力智,半導體業,－,新竹縣竹北市台元一街5號9樓,27983551,許先越,黃學偉,邱建邦,財務長,陳舒慧,03-5601666,94/12/23,111/01/13,新台幣 10.0000元,777553890,77755389,0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,02-23711658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,鄭雅慧,林玉寬,uPI,"9F.,No.5,Taiyuan 1st St.,Zhubei City,Hsinchu County,Taiwan,R.O.C",03-5601888,upi_ir@upi-semi.com,www.upi-semi.com,戴筱芸,專案經理,03-5601666,upi_ir@upi-semi.com,https://www.upi-semi.com/tw-article-upi-796-2507
409,6743,安普新股份有限公司,安普新,其他電子業,－,台北市南港區三重路19-3號3樓,16540496,黃常青,黃常青,許明仁,技術長,林玉鳳,02-26552798,87/07/02,109/12/14,新台幣 10.0000元,1500000000,150000000,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,邱盟捷,蔡振財,AMPACS,"3F., No.19-3, Sanchong Rd., Nangang Dist.,Taipei City 115, Taiwan,R.O.C.",02-26551558,,http://www.ampacscorp.com/,許明仁,技術長,02-26552798,james.hsu@ampacscorp.com,
410,6756,威鋒電子股份有限公司,威鋒電子,半導體業,－,新北市新店區中正路529-1號7樓,29125676,陳文琦,林志峰,林志峰,總經理,陳鴻文,8862-22181838,97/07/07,109/12/24,新台幣 10.0000元,675000000,67500000,0,0,合併,每年,董事會,中國信託商業銀行代理部,8862-66365566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,劉書琳,施錦川,VLI,"7F, 529-1, Zhongzheng Rd., Xindian Dist.New Taipei City 231, Taiwan",8862-22182553,investor@via-labs.com,https://www.via-labs.com,陳鴻文,副總經理,8862-22181838,investor@via-labs.com,https://www.via-labs.com/investor_stakeholder.php
411,6770,力晶積成電子製造股份有限公司,力積電,半導體業,－,新竹科學園區新竹市力行一路18號,28112667,黃崇仁,謝再居,譚仲民,副總經理,邵章榮,03-5795000,97/04/17,110/12/06,新台幣 10.0000元,35351962420,3535196242,0,0,合併,每半會計年度,董事會,群益金鼎證券(股)公司股務代理部,(02)27023999,106台北市大安區敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,黃裕峰,蔡美貞,PSMC,"No.18, Li-Hsin Rd.1, Hsinchu Science ParkHsinchu, Taiwan, 300-78 R.O.C.",03-6687809,IR@powerchip.com,www.powerchip.com,葉姿吟,專案副理,(03)5795000 ext.2340,IR@powerchip.com,www.powerchip.com
412,6776,展碁國際股份有限公司,展碁國際,電子通路業,－,台北市中正區忠孝西路一段39號2-4樓,20773257,陳俊聖,林佳璋,鄭明琪,資深副總經理,王淑錦,(02)23716000,66/12/22,110/03/31,新台幣 10.0000元,815814300,81581430,0,0,合併,每年,股東會,永豐金證券股務代理部,(02)2381-6288,台北市中正區博愛路17號3樓,安侯建業聯合會計師事務所,趙敏如,關春修,Weblink,"2-4F, 39, Sec. 1. Chung Hsiao W. Rd.Taipei Taiwan R. O. C.",(02)23717750,investor.relations@weblink.com.tw,www.weblink.com.tw,王淑錦,資深經理,(02)23716000,investor.relations@weblink.com.tw,無
413,6781,"AES Holding Co., Ltd.",AES-KY,電子零組件業,KY 開曼群島,新竹縣湖口鄉湖口村八德路二段656號5樓,87546197,宋福祥,宋維哲,陳柏達,財務長,陳淑娟,(03)5695916,109/01/09,110/03/22,新台幣 10.0000元,854187800,85418780,0,0,合併,每年,股東會,台新證券股務代理部,(02)25048125,臺北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,鍾鳴遠,池瑞全,AES-KY,"5F,No.656, Sec.2,Bade Rd.,Hukou TownShip,Hsinchu County 303104,Taiwn(ROC)",(03)5696115,Aes-ir@advancedenergysolution.com.tw,http://www.advancedenergysolution.com.tw/,陳柏達,處長,035695916,Aes-ir@advancedenergysolution.com.tw,http://www.advancedenergysolution.com.tw/contacts.html
414,6792,詠業科技股份有限公司,詠業,通信網路業,－,新竹縣關西鎮大同里水坑41號,22864367,蘇開建,李瑞榮,李瑞榮,總經理,鄭世偉,03-4072728,77/04/08,110/12/08,新台幣 10.0000元,478753250,47875325,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,安侯建業聯合會計師事務所,唐慈杰,張惠貞,Unictron,"No.41 Shuei-Keng, Guan-SiHsin-Chu 30648 Taiwan (R.O.C)",03-4072738,investor@unictron.com,https://www.unictron.com/,鄭世偉,資深財務經理,03-4072728,investor@unictron.com,無
415,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
416,8011,台通光電股份有限公司,台通,通信網路業,－,新北市新莊區五權三路12巷3號,12362365,李慶煌,李慶煌,陸秀芳,財務長,鄭全斌,(02)2299-1066,70/12/21,100/09/19,新台幣 10.0000元,1476424170,147642417,0,0,合併,每年,股東會,日盛證券股份有限公司,(02)2541-9977,台北市中山區南京東路二段85號7樓,勤業眾信聯合會計師事務所,謝東儒,陳盈州,TTCC,"No.3, Lane 12,Wuquan 3rd RoadXinzhuang District, New Taipei City ,ROC",(02)2299-3958,fnc@ttcc.com.tw,www.ttcc.com.tw,陸秀芳,財務長,(02)2299-1066,fnc@ttcc.com.tw,http://www.ttcc.com.tw/big5/investor_show.php?ms=2&ss=29&is=57
417,8016,矽創電子股份有限公司,矽創,半導體業,－,新竹縣竹北市台元一街5號11樓之1,86735240,毛穎文,王崴,周德雲,資深處長,孫偉業,03-5526500,81/07/09,92/12/25,新台幣 10.0000元,1201368760,120136876,0,0,合併,每年,董事會,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,林政治,黃裕峰,Sitronix,"11F-1, No.5, Taiyuan 1st St.,Jhubei City, Hsinchu County 302, Taiwan",03-5526501,spokesperson@sitronix.com.tw,http://www.sitronix.com.tw,周德雲,資深處長,03-5526500#2206,jacky_chou@sitronix.com.tw,http://www.sitronix.com.tw
418,8021,尖點科技股份有限公司,尖點,其他電子業,－,新北市樹林區佳園路三段203號,96912835,林序庭,林若萍,張啟訓,總經理特助,蔡依礽,(02)26805868,85/04/12,97/01/21,新台幣 10.0000元,1421804670,142180467,0,0,合併,每年,董事會,福邦證券股份有限公司,(02)2371-1658,10041台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,謝建新,陳招美,Topoint,"No.203,Sec.3,Jiayuan Rd.,Shulin District,New Taipei City,Taiwan,R.O.C.",(02)26807588,IR@topoint.tw,http://www.topoint.tw/,張啟訓,總經理特助,(02)26805868,charles_chang@topoint.tw,http://www.topoint.tw/tw/contact3/
419,8028,昇陽國際半導體股份有限公司,昇陽半導體,半導體業,－,新竹科學園區新竹市力行路6號,84149884,楊敏聰,蔡幸川,黃豐年,副總經理,戴文玲,03-5641888,86/03/03,107/07/10,新台幣 10.0000元,1403524800,140352480,0,0,合併,每年,股東會,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,劉倩瑜,謝智政,PSI,"No.6, Li-Hsin Road, Science- Park.Hsinchu 300 Taiwan, R.O.C.",03-5670888,fnhuang@psi.com.tw,www.psi.com.tw,張軒瑋,專案課長,03-5641888#5511,ir@psi.com.tw,www.psi.com.tw
420,8039,台虹科技股份有限公司,台虹,電子零組件業,－,高雄市前鎮區環區三路一號,16198345,孫達汶,江宗翰,潘祈愿,財會處資深處長,蘇玫嫺,07-8139989,86/08/16,98/12/17,新台幣 10.0000元,2091196920,209119692,0,0,合併,每年,股東會,元大證券股份有限公司,02-25865859,台北市承德路三段210號B1樓,安永聯合會計師事務所,李芳文,陳政初,TAIFLEX,"No.1, Huanqu 3rd Rd., Kaohsiung Export Processing Zone,Kaohsiung City, Taiwan, R.O.C.",07-8159463,shieh@taiflex.com.tw,www.taiflex.com.tw,潘祈愿,財會處資深處長兼發言人,07-8139989#72803,Ken_pan@taiflex.com.tw,http://www.taiflex.com.tw/c/csr_area.php
421,8046,南亞電路板股份有限公司,南電,電子零組件業,－,桃園市蘆竹區南崁路一段338號,16096804,吳嘉昭,湯安得,呂連瑞,副總經理,江文楓,03-3223751,86/10/28,95/04/07,新台幣 10.0000元,6461654870,646165487,0,0,合併,每年,股東會,南亞電路板股份有限公司股務科,02-27189898,台北市敦化北路201號,安侯建業聯合會計師事務所,寇惠植,李慈慧,N.P.C,"No. 338,Sec.1 Nankan Rd.,Luchu Dist., Taoyuan City, Taiwan",03-3218470,nanya@nanyapcb.com.tw,www.nanyapcb.com.tw,呂連瑞,副總經理,03-3223751,nanya@nanyapcb.com.tw,http://www.nanyapcb.com.tw/nypcb/chinese/Contact/ContactUs.aspx
422,8070,長華電材股份有限公司,長華*,電子通路業,－,高雄市楠梓區東七街16號6樓,23307811,黃嘉能,黃俊勳,陳明軒,業務協理,蘇雙富,07-3622663,78/05/13,96/12/31,新台幣 1.0000元,689419426,689419426,0,0,合併,每半會計年度,董事會,永豐金證券股份有限公司,02-23816288,臺北市中正區博愛路17號3樓,勤業眾信聯合會計師事務所,郭麗園,廖鴻儒,CHANG WAH,"6F, NO.16, East 7th Street, Nanzi Dist.　Kaohsiung City, Taiwan (R.O.C.)",07-3684393,richie.su@cwei.com.tw,www.cwei.com.tw,蘇雙富,董事長室經理,02-87510696,richie.su@cwei.com.tw,http://www.cwei.com.tw/chinese/interested.php
423,8072,陞泰科技股份有限公司,陞泰,電子通路業,－,台北市南港區三重路19-11號E棟10樓,97092770,陳世忠,陳世忠,陳世忠,總經理,林敏慧,2655-3866,85/06/26,94/08/19,新台幣 10.0000元,800000000,80000000,0,0,合併,每年,董事會,中國信託商業銀行,02-66365566,台北市重慶南路一段83號6樓,勤業眾信會計師事務所,李振銘,郭文吉,AV TECH,"10F,E BUILDING,NO.19-11,SAN CHUNG RD.,NANKANG, TAIPEI ,115,TAIWAN,R.O.C",5581-3499,lydia.lin@avtech.com.tw,www.avtech.com.tw,林敏慧,代理發言人,02-26553866,lydia.lin@avtech.com.tw,http://www.avtech.com.tw/Stakeholder.aspx
424,8081,致新科技股份有限公司,致新,半導體業,－,新竹市科學園區工業東三路2號,84149723,謝南強,吳錦川,吳錦川,總經理,唐漢光,03-5788833,85/07/03,97/12/30,新台幣 10.0000元,861720720,86172072,0,0,合併,每年,股東會,台新綜合證券股務代理部,02-25048125,台北市建國北路一段96號B1,資誠聯合會計師事務所,江采燕,謝智政,GMT,"No 2,Industry E. RD. III, Hsinchu Science ParkHsinchu, 300 Taiwan, R.O.C.",03-5784289,ir@gmt.com.tw,http://www.gmt.com.tw,唐漢光,經理,02-82273608#178,ir@gmt.com.tw,http://www.gmt.com.tw/tw/company/contacts.php
425,8101,華冠通訊股份有限公司,華冠,通信網路業,－,台北市內湖區瑞光路258巷2號7樓,70747852,李森田,周照程,周照程,總經理,吳樹永,02-26587718,88/08/24,93/07/01,新台幣 10.0000元,2080887950,208088795,21114466,0,合併,每年,股東會,福邦證券股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資信聯合會計師事務所,黃增國,戴至柔,Arima Comm.,"7F., No. 2, Lin. 258, Ruiguang Rd., Neihu Dist.,Taipei City 11494,Taiwan",02-26589916,public@arimacomm.com.tw,www.arimacomm.com.tw,周照程,總經理,02-26587718,davidchou@arimacomm.com.tw,www.arimacomm.com.tw
